url,Prompt
https://image.lexica.art/sm2/1e974bc9-6528-4048-bcb8-aad55dd713dc,"kawaii style baby, fantasy, magical, mystical, unusual, black and white, wavey lines, realistic line art drawing, coloring book page , no noise, crisp thick lines, outline art, centred image, isolated on a white background --v 4 --ar 2:3"
https://image.lexica.art/sm2/b78c2591-02c9-41e0-96b4-4b8352afbb9c,In the style of 90's vintage. anime art of a delicious meal. Detailed art. Fine line art 90’s vintage anime
https://image.lexica.art/sm2/3834927c-796b-4a99-bab7-0104caaaf4ed,"Cute and adorable cartoon, it muñequito 
, baby, juguetes, dreamlike, surrealism, super cute, trending on artstation"
https://image.lexica.art/sm2/b17df9dc-3610-42d5-a7d4-e91fbea2df9a,"Videogame screengrab by Yoshitaka Amano, a cinematic image of a couple kissing in the rain, highly detailed, dynamic, synthwave city, vaporwave, purple hue, style of David Finch"
https://image.lexica.art/sm2/658fe0fe-1d97-45d3-ab7f-54b824d07c2d,"an award-winning closeup photo of a female model wearing a baggy teal distressed medieval cloth menswear jacket by alexander mcqueen, 4 k, studio lighting, wide angle lens"
https://image.lexica.art/sm2/2904034b-5807-4199-a874-ded9fef6981c,"""Starship crew having breakfast in space"" by Syd Mead, cold color palette, muted colors, detailed, 8k"
https://image.lexica.art/sm2/c9bc22bd-f378-4087-aa45-fc79165cf22d,"black adam red & black suit, Costumes and mechanical parts, Knolling, Knolling layout, Deconstruction, Highly detailed, Depth, Many parts, Lumen render, 8k"
https://image.lexica.art/sm2/0e6afd82-c16d-4aa0-a56f-6e46d8483ce6,hijab girl in futuristic robotic suit
https://image.lexica.art/sm2/0a62b37b-8ebe-4a0f-bc11-6f1947004ebf,"an ultra hd detailed painting of many different types of flowers by Android Jones, Earnst Haeckel, James Jean. behance contest winner, generative art, Baroque, intricate patterns, fractalism, movie still, photorealistic"
https://image.lexica.art/sm2/5baef2d5-6fed-410b-8a16-0f9b1d109d24,clipart of a owl in nature black and white
https://image.lexica.art/sm2/a478b51b-6539-4da9-a8a4-542afcea41b4,"portrait of Lucy, Cyberpunk anime, clean skin, hazel eyes, intricate artwork by Joaquin Sorolla, soft natural light, 85mm, sunshine on her face, lights and shadows"
https://image.lexica.art/sm2/82ee99fd-e973-4507-8ada-34261c6926b2,"Cute small racoon waving at me and smiling greeting me in front of theater door ,unreal engine, cozy indoor lighting, artstation, detailed, digital painting,cinematic,character design by mark ryden and pixar and hayao miyazaki, unreal 5, daz, hyperrealistic, octane render in the forest Discovers a shiny, silver can with a lid on top holding the medium can"
https://image.lexica.art/sm2/4992c0a2-8624-4b48-a5ff-146952efde0d,Portra 400 high dpi film scan. Fashion Editorial. floral edition. millions of colorful flowers. analog fashion portrait. surrealism.
https://image.lexica.art/sm2/44ea8513-e261-4526-b92b-636ada2dd808,"optimex 3560, concept art, digital painting, suprematism, pop art, hyper detailed, ko young hoon, kilian eng, , airbrush, isometric 3d, beautiful watercolor painting,  realistic,  detailed,  painting by olga shvartsur,  svetlana novikova,  fine art,  soft watercolor, beautiful,  colorful,  cosmic,  futuristic,  detailed,  golden hour,  iridescent,  vibrant,  mark brooks,  frank frazetta,  david mann,  kilian eng,  jeff koons,  digital painting,  hyperrealism,  surrealism,  octane render,  trending on artstation,"
https://image.lexica.art/sm2/54dcddfa-06af-4b89-94d2-bda280d893b9,"pirates on a ghost ship with the Jolly Roger flag in the ocean, volumetric lighting, fantasy art overwatch and heartstone video game icon, a detailed matte painting, by RHADS, cgsociety, matte painting, artstation hq, octane render, 8k, by makoto shinkai and Beeple Jorge Jacinto ,Tyler Edlin, philipsue on artstation"
https://image.lexica.art/sm2/cf264a2b-13d7-49c0-8a60-21c56790a280,"shiny clear intricate high heel shoe in front of a castle, 8k, highly detailed, highly detailed, realistic lighting, sharp focus, artgerm, wlop, arney freytag, rossdraws, andrei riabovitchev, hd, octane, 4 k, romance book cover, at night"
https://image.lexica.art/sm2/a19ce3d7-40da-44af-936b-1a3f836eec85,"Vintage 90's anime style environmental wide shot of a chaotic arcade at night; a lass wearing streetwear; by Hajime Sorayama, Greg Tocchini, Virgil Finlay, sci-fi. line art. Environmental arcade art."
https://image.lexica.art/sm2/6a735d24-e4db-4c57-aca0-5ccd193931e6,"A waffle vending machine, cute. Concept art illustration"
https://image.lexica.art/sm2/15333577-331d-4346-83c0-530bcfb3a564,A surreal Time Machine designed by Dieter Rams. Product ad retro. Colorful stunning design.
https://image.lexica.art/sm2/2b2a5db6-7fe8-45e7-9f52-a4881d772492,"intersection of architecture and storytelling, renzo piano, diagram, technical drawing, mixed media"
https://image.lexica.art/sm2/000c7a9d-e726-4072-867e-483ef8c953ac,"samourai girl with japanese embroidered dress ,orange lips, black and yellow hair, naruto manga style, CPU hardware background, long sword in her hand"
https://image.lexica.art/sm2/55abda98-27ba-403f-a2e7-fc2fbdc14908,"baroque oil painting anime key visual full body portrait character concept art,  maid commander with flowing brunette hair red eyes, brutalist grimdark fantasy, kuudere noble  dictator, trending pixiv fanbox, rule of thirds golden ratio, by greg rutkowski wlop makoto shinkai takashi takeuchi studio ghibli jamie wyeth"
https://image.lexica.art/sm2/6138d4df-bbb2-410a-9921-675981319295,"the number 32, 3d rendering, candyland, colorfully vibrant, high quality, delicious"
https://image.lexica.art/sm2/a9950a11-838c-47a1-84f1-583e9c888461,"a tiny finch on a branch with spring flowers on background:1.0, aesthetically inspired by Evelyn De Morgan, art by Bill Sienkiewicz and Dr. Seuss, ray tracing, volumetric lighting, octane render."
https://image.lexica.art/sm2/75a48a06-87b2-4c06-9f00-3d43a6129652,Armor of God tattoo
https://image.lexica.art/sm2/f8ae7c6e-31f9-45c7-ad3f-2d9a4edd610c,"isometric, cozy modern cabin interior minimalistic look, cutaway architecture, render, cute, pixar"
https://image.lexica.art/sm2/26cb3ba8-5272-489a-8f64-afab7fa22950,Japanese Spaceship in the style of a woodblock print
https://image.lexica.art/sm2/120f666b-2a99-4a4e-b49f-7c18da25a9b5,"Ultra hd! Realistic! marc jacobs fashion magazine photoshoot, futuristic fashion, most beautiful faces in the world, female posing, chrome outfit, surreal landscape, photo in 90's fashion style, medium format, fuji superia 400, iso 400, cinematic, surrealistic, 8k"
https://image.lexica.art/sm2/437ad746-aff4-4cff-8122-d0096b68f0b5,"Hummingbird flying and about to land on a sunflower with metal skin, digital art, 8k resolution, studio lighting, purple chin, facing to the left, full body, highly detailed"
https://image.lexica.art/sm2/95f1cec4-a141-42e7-a532-dcab1c4270a2,"stylish haute couture outfit worn by model in the style of 90's vintage anime, surrealism, akira style. detailed line art. fine details. inside a space ship."
https://image.lexica.art/sm2/cb371406-ee27-4e07-bd5e-202194ca57fc,"Little fat Darth Vader dancing in street, hd"
https://image.lexica.art/sm2/8ee5f1e8-7834-4d34-bdef-9d952e72152e,A cute robot artist painting on an easel. Concept art
https://image.lexica.art/sm2/f394daed-fd59-4e03-9572-afab8b52f5cc,"King Lion sitting on throne, with crown, in jungle, lions, tigers, animals."
https://image.lexica.art/sm2/c0daaa6e-9c62-464a-a5f0-28937ada6fda,"neo - futuristic car, cybernetics, neo - futuristic cybernetics"
https://image.lexica.art/sm2/f2fff289-d74b-4d03-85f5-2b15a5b57cf7,cute Rabbit Japanese kawaii style. at an virtual idol concert
https://image.lexica.art/sm2/98320dc0-e5e7-434b-9965-f05dbab762f1,"a minion at the frontlines in the army at night with his platoon fighting, key lighting, soft lights, foggy, by steve haris, by lisa yuskavage, by serov valentin, by tarkosvky, 8 k render, detailed, cute cartoon style, very cute adorable face"
https://image.lexica.art/sm2/3449fd63-3ee0-4619-81db-58ac3e40c1ee,"Front view of a zootopia style parakeet bird character with a humanoid shape, lifting weights, 3d modeling, unreal engine 5.1, octane render, ultra realistic, concept art, intricate details, eerie, highly detailed, photorealistic, 8 k. art by artgerm and greg rutkowski and alphonse mucha"
https://image.lexica.art/sm2/fc8bc410-4571-4c54-80fd-6b506ac2d439,"a beautiful cinematic female sand goddess, golden dress, glow golden tatto, galatic shamen with Quantum energy fantasy, fantasy magic, undercut hairstyle, dark light night, intricate, elegant, sharp focus, illustration, highly detailed, digital painting, concept art, matte, art by WLOP and Artgerm and Greg Rutkowski and Alphonse Mucha, masterpiece, emily ratajkowski"
https://image.lexica.art/sm2/f59eed65-ea50-48df-988c-7df1e0bc6501,"captain tsubasa in a cyberpunk costume anime style environmental wise shot of a chaotic arcade at night, colors, neon lights. line art. Environmental arcade art."
https://image.lexica.art/sm2/789ffbf6-e74e-4c0c-ae98-8ceda7cded35,"""floral astronaut"" hand-drawn watercolor, muted tones, flowers everywhere, REALISTIC"
https://image.lexica.art/sm2/c72b76d6-7cf0-4bb9-9ef8-54790debe8c4,"motorcycle Designed by teenage engineering+simon stalenhag,style of laurie greasley, studio ghibli, akira toriyama, james illeard, genshin impact,  8k resoultion,hyper realstic ,  dieter rams. detailed render. smooth cam de leon eric zener dramatic"
https://image.lexica.art/sm2/705c4f03-5128-4cb4-b32c-f53e5be64b4c,A surreal Time Machine designed by Dieter Rams. Product ad retro. Colorful stunning design.
https://image.lexica.art/sm2/c381f6cc-338e-4377-a37c-3ced1196b064,"An astronaut in a tulip garden on a spring day, by martine johanna and simon stalenhag and chie yoshii and casey weldon and wlop : : ornate, dynamic, particulate, rich colors, intricate, elegant, highly detailed, harper's bazaar art, fashion magazine, smooth, sharp focus, 8 k, octane render,"
https://image.lexica.art/sm2/e74ac2d1-de40-4bed-9449-2621da51f61c,an extremely complex Fallout 4 Mobile phone
https://image.lexica.art/sm2/f8ec8b15-1633-48cf-9cb3-7a12923d9be6,"Vintage 90's anime style. stylish model posing in 7/11 convenience store., sci-fi."
https://image.lexica.art/sm2/cabbb852-14db-4107-aab8-2233ac2176fb,"""Busy San Francisco in the year 2100"" by Syd Mead, 8k, muted tones"
https://image.lexica.art/sm2/e92bd3c2-2aa0-4f22-824b-fa7dd3f7fa39,"centered detailed portrait of a masked woman wearing a venetian mask, vibrant peacock feathers, intricate, elegant, highly detailed, digital painting, artstation, smooth, sharp focus, illustration, illuminated lines, outrun, vaporware, intricate venetian patterns, cyberpunk darksynth, by audrey kawasaki and ilya kuvshinov and alphonse mucha"
https://image.lexica.art/sm2/8b795be7-1bdb-4cdf-8c3a-dce5eae8ee0a,"super realistic, Gengar is a dark purple, bipedal Pokémon with a roundish body. It has red eyes, a wide mouth that is usually curled into a sinister grin, and pointed ears. On its back are numerous spikes and it has smaller spikes on top of its head similar to tufty fur. Its arms and legs are short with three digits on both its hands and feet. It also has a stubby tail."
https://image.lexica.art/sm2/cb943925-383f-4a5f-a83c-2640b4745312,cute girl in blue dress black hair black wayfarer glasses sitting psychedelic patterns inside cafe holding cup of coffee with background by greg rutkowski makoto shinkai kyoto animation key art feminine mid shot
https://image.lexica.art/sm2/5ec3f9fd-9adb-4050-9325-77768b2ca4da,"Motoko Kusanagi in Blade Runner (1982), neo noir, cyberpunk, traditional art"
https://image.lexica.art/sm2/7f229809-5677-4882-ab5e-35358bc99d9f,"maximalist kitchen with lots of flowers and plants, golden light, award winning masterpiece with incredible details big windows, highly detailed, harper's bazaar art, fashion magazine, smooth, sharp focus, 8k, octane render"
https://image.lexica.art/sm2/8de887c5-8cd7-40a6-993e-d7dba0836c6a,"Armoured  cyberpunk((ultra minimal)) (X-treme G Nintendo 64) (((ultra futuristic minimal design))) f1 motorbike Designed by  mark ryden+ jordan grimmer , in style of brutalist+cyberpunk , 8k resolution,hyper realistic, detailed render,  extremely complex and advanced chassis, natural dirt and debris detail, scuffs"
https://image.lexica.art/sm2/542ba8dc-da37-4a90-8799-4bfb4d8d40aa,"cyborg pilot Russian women, interior cockpit, hyperdetailed, by john blanche"
https://image.lexica.art/sm2/36b23590-2b92-4ca4-ab10-3cc2d45e7635,"photo of simon stalenhag,8k resoultion, futuristic, cyberpunk, hyper realistic ,an astronaut sitting on a beach chair on mars, day or night"
https://image.lexica.art/sm2/68ce17b2-d104-41d4-82f2-1efec7242f59,"maximalist chaotic London, birds eye view, illustrated by Hergé, style of tin tin comics, pen and ink"
https://image.lexica.art/sm2/358c6b7f-86e9-4aea-bf46-413f952d058f,"prototype solar powered android robot, clean, blue sky, video game character concept"
https://image.lexica.art/sm2/04ca6501-04bc-4d29-8636-0f4a84f999e9,ayahuasca trip guacamaya
https://image.lexica.art/sm2/44d1e29b-1b13-4685-8777-0d92aeb19500,illustration of a baby owl in a tree
https://image.lexica.art/sm2/5a781cd3-c573-4296-81c7-60f32e617f38,"Rafael correa delgado as a Warhammer 40k Battle brother, portrait, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha"
https://image.lexica.art/sm2/f8146583-5c2e-4531-b614-98bb806eaeec,A fierce dragon breathing fire.
https://image.lexica.art/sm2/fe902242-022a-4b76-80ef-8a40e2c0a64b,"stained glass window design of a overwhelmingly beautiful eagle framed with vector flowers, long shiny wavy flowing hair, polished, ultra detailed vector floral illustration mixed with hyper realism, muted pastel colors, vector floral details in background, muted colors, hyper detailed ultra intricate overwhelming realism in detailed complex scene with magical fantasy atmosphere, no signature, no watermark"
https://image.lexica.art/sm2/233eab26-7e4e-4bfd-805f-d8a6d94d86e9,"a robot made from modular synthesizers, analog synthesizer robot, c4d render"
